,cut_score,decision_change,difficulty_change,fixed_cut_score,fixed_score,item_count,raw_score,test_change_difficulty
1886,3.310173443579431,0,0,12.779295095132488,29,11,8,1
1887,3.668037637668082,0,0,12.779295095132488,24,11,6,1
1888,2.9298888328552573,1,1,12.779295095132488,12,11,6,0
1889,2.6562517888092128,0,1,12.779295095132488,19,11,10,0
1890,2.8095149072550303,0,0,12.779295095132488,26,11,10,1
1891,3.2038116600338418,0,0,12.779295095132488,23,11,7,1
1892,3.1907858429150817,0,0,12.779295095132488,17,11,5,1
1893,4.126074226706764,0,0,12.779295095132488,29,11,7,0
1894,3.002796378039748,1,0,12.779295095132488,12,11,5,1
1895,3.1412825228897425,0,0,12.779295095132488,28,11,11,1
1896,2.645666661768224,0,0,12.779295095132488,25,11,6,1
1897,3.6354719773115223,1,0,12.779295095132488,21,11,2,1
1898,3.176306868765639,0,0,12.779295095132488,8,11,2,1
1899,2.4902367523306195,0,0,12.779295095132488,8,11,2,0
1900,3.0685527557264027,0,0,12.779295095132488,30,11,7,1
1901,3.1461426462798645,0,0,12.779295095132488,30,11,9,1
1902,2.4845671912431646,1,0,12.779295095132488,10,11,3,1
1903,2.608484619986253,1,0,12.779295095132488,15,11,1,1
1904,3.067689190258742,0,0,12.779295095132488,21,11,7,1
1905,3.095349555967769,0,0,12.779295095132488,11,11,2,1
1906,4.740151849857234,0,0,12.779295095132488,6,11,3,1
1907,2.8018439927552925,1,0,12.779295095132488,19,11,2,0
1908,2.5596000695481527,1,0,12.779295095132488,9,11,4,1
1909,3.4075593387394796,1,0,12.779295095132488,18,11,2,1
1910,2.69110463401814,0,0,12.779295095132488,10,11,1,0
1911,2.546151998759478,0,0,12.779295095132488,11,11,2,1
1912,2.6527321442634046,0,0,12.779295095132488,5,11,0,1
1913,4.214758789906126,1,1,12.779295095132488,18,11,3,0
1914,3.3289046811642864,0,0,12.779295095132488,26,11,8,1
1915,2.7230615057208296,0,0,12.779295095132488,26,11,7,1
1916,4.196037662800229,0,1,12.779295095132488,34,11,10,0
1917,2.5882288703495657,0,0,12.779295095132488,25,11,4,0
1918,4.663273917394166,0,0,12.779295095132488,26,11,7,0
1919,3.1596226372508,0,0,12.779295095132488,19,11,5,1
1920,3.393751521264926,0,0,12.779295095132488,24,11,4,0
1921,2.8931625282528626,0,0,12.779295095132488,26,11,4,1
1922,3.0408507673750447,1,0,12.779295095132488,10,11,4,1
1923,3.18767301135503,0,0,12.779295095132488,32,11,9,1
1924,3.5923721287310286,0,0,12.779295095132488,21,11,6,1
1925,3.497118534679317,1,0,12.779295095132488,13,11,3,1
1926,3.221187917759919,0,0,12.779295095132488,17,11,4,1
1927,4.014080567375581,0,0,12.779295095132488,19,11,5,1
1928,3.867114977383304,0,0,12.779295095132488,15,11,5,1
1929,1.940853404936183,0,0,12.779295095132488,24,11,5,1
1930,2.9780405362273688,0,0,12.779295095132488,12,11,0,1
1931,3.706064466759489,0,0,12.779295095132488,33,11,8,0
1932,3.38030679759942,0,0,12.779295095132488,34,11,9,0
1933,2.790611646173171,1,0,12.779295095132488,9,11,5,1
1934,3.694571362269542,1,0,12.779295095132488,11,11,5,1
1935,3.375445165648369,0,0,12.779295095132488,18,11,4,1
1936,4.132429314826287,1,0,12.779295095132488,22,11,4,1
1937,3.3405058646333954,0,0,12.779295095132488,31,11,10,1
1938,4.162064468170678,0,1,12.779295095132488,7,11,2,0
1939,2.82329153221957,0,0,12.779295095132488,30,11,8,1
1940,2.6505564353456927,0,0,12.779295095132488,25,11,5,1
1941,3.8744241103920416,0,0,12.779295095132488,25,11,7,1
1942,4.007795570176202,0,0,12.779295095132488,9,11,2,1
1943,3.298701416965858,0,0,12.779295095132488,27,11,7,1
1944,4.220919520089666,1,0,12.779295095132488,19,11,3,0
1945,3.3775433747039583,0,0,12.779295095132488,29,11,8,1
1946,2.6876814096240964,0,0,12.779295095132488,24,11,7,1
1947,2.4110268314869976,0,0,12.779295095132488,22,11,3,0
1948,2.480023495281109,0,0,12.779295095132488,24,11,7,1
1949,2.7320098080057242,0,0,12.779295095132488,12,11,1,0
1950,3.045262332091892,0,0,12.779295095132488,19,11,5,1
1951,3.989196255482913,0,0,12.779295095132488,28,11,7,1
1952,3.5584625041695728,0,0,12.779295095132488,12,11,2,0
1953,3.361397353801796,0,0,12.779295095132488,23,11,8,1
1954,3.266969123970142,1,0,12.779295095132488,14,11,1,1
1955,4.20018360148087,1,0,12.779295095132488,13,11,4,1
1956,3.059041068934784,0,0,12.779295095132488,31,11,10,1
1957,3.880934009251864,1,1,12.779295095132488,11,11,5,0
1958,4.221995656441021,0,0,12.779295095132488,11,11,2,1
1959,2.976219047268342,0,0,12.779295095132488,28,11,5,1
1960,4.45011379167983,0,0,12.779295095132488,20,11,7,1
1961,3.019070358657695,0,0,12.779295095132488,9,11,2,1
1962,3.1478496455027822,0,0,12.779295095132488,13,11,4,0
1963,3.0713634529349716,1,0,12.779295095132488,18,11,3,1
1964,3.2900709341201346,0,0,12.779295095132488,13,11,4,1
1965,3.750733977245503,0,0,12.779295095132488,24,11,6,0
1966,3.538184578634837,0,0,12.779295095132488,26,11,8,1
1967,2.7917112039780725,0,0,12.779295095132488,27,11,8,1
1968,2.647710325082218,0,0,12.779295095132488,23,11,8,0
1969,3.6699469452094786,0,0,12.779295095132488,22,11,7,1
1970,3.9702201455535566,0,1,12.779295095132488,23,11,8,0
1971,2.3913763016296903,0,0,12.779295095132488,20,11,6,1
1972,3.164590544495189,0,0,12.779295095132488,10,11,3,0
1973,2.7135893313887616,0,0,12.779295095132488,24,11,8,1
1974,3.4047535153569295,1,0,12.779295095132488,16,11,1,0
1975,4.0287561311135685,0,0,12.779295095132488,15,11,6,1
1976,3.7772466159858635,0,0,12.779295095132488,8,11,3,0
1977,3.098099089524384,0,0,12.779295095132488,6,11,3,1
1978,3.009588597478786,0,0,12.779295095132488,26,11,7,0
1979,2.644575181824887,0,0,12.779295095132488,24,11,5,0
1980,3.027894134790422,0,0,12.779295095132488,22,11,4,1
1981,4.415808251716676,0,0,12.779295095132488,22,11,5,0
1982,3.4714692800467657,0,0,12.779295095132488,23,11,4,1
1983,2.6385624088329043,0,1,12.779295095132488,20,11,6,0
1984,3.4205911590943843,0,0,12.779295095132488,30,11,6,0
1985,2.863725269117969,1,0,12.779295095132488,17,11,2,0
1986,3.0216792462043927,0,0,12.779295095132488,15,11,4,1
1987,5.007271228311398,0,0,12.779295095132488,26,11,6,1
1988,3.6426739833779087,0,0,12.779295095132488,32,11,9,1
1989,2.4113928393009947,1,0,12.779295095132488,14,11,2,1
1990,3.140961597998653,0,0,12.779295095132488,26,11,9,1
1991,3.3056970204594576,0,0,12.779295095132488,10,11,1,1
1992,2.886021144203346,1,0,12.779295095132488,8,11,3,1
1993,3.298840305246752,0,0,12.779295095132488,20,11,4,0
1994,3.6140533771868384,0,0,12.779295095132488,16,11,5,1
1995,2.832128877545873,1,0,12.779295095132488,11,11,3,1
1996,3.141714597608583,0,0,12.779295095132488,5,11,3,1
1997,4.230850194343323,0,0,12.779295095132488,20,11,6,1
1998,3.8446666675239207,0,0,12.779295095132488,8,12,1,1
1999,4.338322343262571,0,0,12.779295095132488,17,12,6,0
2000,4.9221534341928415,0,0,12.779295095132488,25,12,7,1
2001,3.813422869328806,0,0,12.779295095132488,22,12,8,0
2002,3.9894893920662104,0,0,12.779295095132488,33,12,10,0
2003,3.5081754470368858,0,0,12.779295095132488,22,12,6,0
2004,3.803425390476592,0,0,12.779295095132488,28,12,7,0
2005,3.646951044444513,0,0,12.779295095132488,21,12,5,0
2006,3.30496521473599,0,0,12.779295095132488,33,12,11,1
2007,2.5909128774605326,0,0,12.779295095132488,13,12,6,1
2008,2.6688052173805725,0,0,12.779295095132488,28,12,10,1
2009,3.826286936286805,0,0,12.779295095132488,18,12,4,1
2010,3.086284561251187,0,0,12.779295095132488,19,12,10,1
2011,2.7665389929793114,0,0,12.779295095132488,19,12,3,1
2012,3.3650191245154883,0,0,12.779295095132488,22,12,9,1
2013,3.570727761171531,0,0,12.779295095132488,24,12,6,1
2014,2.998078179493904,0,0,12.779295095132488,21,12,5,1
2015,4.413340098276813,0,0,12.779295095132488,33,12,12,1
2016,3.709973713357757,0,0,12.779295095132488,8,12,2,0
2017,3.15568501926918,0,0,12.779295095132488,16,12,6,1
2018,3.8707391765186303,0,0,12.779295095132488,28,12,9,1
2019,3.502679329525736,0,0,12.779295095132488,23,12,4,1
2020,3.2362034400176145,0,0,12.779295095132488,9,12,2,1
2021,4.671061226467097,0,0,12.779295095132488,8,12,3,1
2022,2.9605431120096846,0,0,12.779295095132488,26,12,6,1
2023,3.799426637245696,1,0,12.779295095132488,14,12,3,1
2024,3.3953132092427873,0,0,12.779295095132488,31,12,8,1
2025,4.343934396854105,0,1,12.779295095132488,34,12,11,0
2026,4.312194442367984,0,0,12.779295095132488,31,12,9,1
2027,3.415207225469171,0,0,12.779295095132488,14,12,4,1
2028,4.083775385018307,1,0,12.779295095132488,17,12,3,0
2029,3.6822701276110346,0,0,12.779295095132488,22,12,6,1
2030,3.0005183449139246,0,0,12.779295095132488,19,12,6,0
2031,3.663402794810794,1,0,12.779295095132488,11,12,6,1
2032,3.9719842538141044,0,0,12.779295095132488,28,12,9,1
2033,3.7931179563729835,0,0,12.779295095132488,14,12,5,1
2034,3.6738348026206085,0,0,12.779295095132488,22,12,8,1
2035,3.5817122488403923,0,0,12.779295095132488,20,12,7,0
2036,4.396407785481777,0,1,12.779295095132488,18,12,8,0
2037,3.639666314637955,0,1,12.779295095132488,18,12,4,0
2038,3.0715798821169833,0,0,12.779295095132488,22,12,10,1
2039,3.6956080274787415,0,0,12.779295095132488,29,12,11,1
2040,3.080600320800351,0,0,12.779295095132488,21,12,9,1
2041,3.8270367079199015,0,0,12.779295095132488,22,12,9,1
2042,3.4887105359724417,0,0,12.779295095132488,34,12,9,1
2043,3.482531474169568,0,0,12.779295095132488,6,12,0,0
2044,4.200149700502635,0,0,12.779295095132488,9,12,2,1
2045,3.859678415441247,0,0,12.779295095132488,14,12,4,1
2046,4.026460445877318,0,0,12.779295095132488,12,12,3,1
2047,3.3479975873998784,0,0,12.779295095132488,20,12,9,1
2048,4.166351808529669,0,0,12.779295095132488,23,12,6,0
2049,4.143341645864568,0,0,12.779295095132488,11,12,4,1
2050,3.5016140468371058,0,0,12.779295095132488,31,12,12,1
2051,3.995866617159211,0,0,12.779295095132488,32,12,10,0
2052,4.161801869210891,1,0,12.779295095132488,12,12,5,1
2053,2.646504880567128,0,0,12.779295095132488,12,12,2,1
2054,3.651064711747133,0,1,12.779295095132488,16,12,6,0
2055,2.802030871343212,0,0,12.779295095132488,22,12,6,0
2056,2.888586042126785,0,0,12.779295095132488,32,12,9,1
2057,3.176050338420908,0,0,12.779295095132488,26,12,10,1
2058,3.0522298068819955,0,0,12.779295095132488,6,12,0,1
2059,2.4067337234059667,0,0,12.779295095132488,19,12,5,1
2060,4.835000473559151,0,0,12.779295095132488,23,12,9,1
2061,3.730845303527088,0,0,12.779295095132488,27,12,7,1
2062,3.0644859248216507,0,0,12.779295095132488,33,12,9,1
2063,3.674344570000612,0,0,12.779295095132488,20,12,6,1
2064,4.386545774173326,0,0,12.779295095132488,23,12,8,1
2065,4.440629670611213,0,0,12.779295095132488,24,12,5,1
2066,4.042332947523169,0,0,12.779295095132488,20,12,8,1
2067,3.2826191902511668,0,0,12.779295095132488,20,12,4,1
2068,3.600970852378459,0,0,12.779295095132488,23,12,8,1
2069,3.32006664537671,0,0,12.779295095132488,26,12,7,1
2070,4.093869946679959,0,1,12.779295095132488,10,12,3,0
2071,4.328970913523812,0,0,12.779295095132488,20,12,7,1
2072,3.2691283676043392,0,0,12.779295095132488,24,12,8,1
2073,2.931173207471988,0,0,12.779295095132488,17,12,4,1
2074,3.273666129760918,1,0,12.779295095132488,8,12,4,1
2075,3.3670293712115664,0,0,12.779295095132488,34,12,12,1
2076,3.775471941582646,0,0,12.779295095132488,3,12,2,1
2077,4.49518093297293,0,0,12.779295095132488,22,12,8,1
2078,3.1407858820755017,0,1,12.779295095132488,33,12,10,0
2079,3.33469655880429,0,0,12.779295095132488,27,12,7,0
2080,3.0007308529191272,0,0,12.779295095132488,19,12,8,1
2081,4.097454027465242,1,0,12.779295095132488,16,12,4,0
2082,3.18567950459426,0,1,12.779295095132488,19,12,7,0
2083,3.5657241977114125,0,0,12.779295095132488,26,12,7,1
2084,4.753619491111177,1,0,12.779295095132488,16,12,2,1
2085,4.360569669399043,0,0,12.779295095132488,31,12,10,1
2086,3.953308753902675,0,0,12.779295095132488,26,12,8,1
2087,3.2170755768530497,0,1,12.779295095132488,24,12,10,0
2088,2.6379103466089155,0,0,12.779295095132488,24,12,8,1
2089,2.4997289646565797,0,0,12.779295095132488,17,12,4,0
2090,3.967205403839957,0,0,12.779295095132488,19,12,9,1
2091,3.243574965872479,0,0,12.779295095132488,18,12,7,1
2092,3.4961683274825512,0,0,12.779295095132488,29,12,10,0
2093,3.3191149997771023,1,0,12.779295095132488,14,12,3,0
2094,3.8938197022638237,0,0,12.779295095132488,15,12,5,1
2095,2.6049318620170174,0,0,12.779295095132488,22,12,10,1
2096,3.466931424449946,0,0,12.779295095132488,29,12,9,0
2097,3.7492088691311025,0,0,12.779295095132488,16,12,6,1
2098,3.63231027308521,0,0,12.779295095132488,6,12,3,1
2099,2.5490755939858154,0,0,12.779295095132488,19,12,4,1
2100,2.8758142450946305,0,0,12.779295095132488,20,12,9,1
2101,4.418162348041713,0,1,12.779295095132488,12,12,4,0
2102,3.582860997060506,1,1,12.779295095132488,11,12,8,0
2103,3.0128366570523526,0,0,12.779295095132488,20,12,8,0
2104,3.4882271869506343,0,0,12.779295095132488,20,12,8,1
2105,3.75508408567926,1,0,12.779295095132488,12,12,4,0
2106,4.38504068408228,1,0,12.779295095132488,11,12,6,1
2107,3.4419984801096724,0,0,12.779295095132488,10,12,3,1
2108,3.101607329649086,0,0,12.779295095132488,27,12,11,1
2109,3.5718066977899325,0,0,12.779295095132488,19,12,6,1
2110,4.120563053159158,0,0,12.779295095132488,6,12,1,1
2111,3.5060484748745546,0,0,12.779295095132488,34,12,12,1
2112,3.379195739962844,0,0,12.779295095132488,19,12,4,1
2113,3.618539370779215,1,0,12.779295095132488,16,12,3,1
2114,4.254798903686489,0,1,12.779295095132488,21,12,8,0
2115,4.809450410095739,1,0,12.779295095132488,15,12,3,0
2116,2.550114918937898,0,0,12.779295095132488,14,12,6,1
2117,3.820800278774159,1,0,12.779295095132488,16,12,3,1
2118,3.2040291351762438,0,1,12.779295095132488,22,12,5,0
2119,4.896548399074358,0,0,12.779295095132488,28,12,7,0
2120,4.1734062359948245,0,0,12.779295095132488,7,12,2,1
2121,3.063639522203316,0,0,12.779295095132488,22,12,8,1
2122,3.5867471052625475,0,0,12.779295095132488,6,12,1,1
2123,3.407178074520092,1,0,12.779295095132488,11,12,5,1
2124,3.282256586347803,0,0,12.779295095132488,24,12,8,1
2125,4.241104501496741,1,0,12.779295095132488,14,12,1,1
2126,3.1995672539087385,0,1,12.779295095132488,26,12,10,0
2127,4.372743454072889,1,0,12.779295095132488,14,12,3,1
2128,4.802799821259386,0,0,12.779295095132488,14,12,5,1
2129,3.739054779538797,0,0,12.779295095132488,34,12,10,1
2130,4.188832097302997,0,0,12.779295095132488,19,12,5,1
2131,4.291711707591125,0,0,12.779295095132488,20,12,7,1
2132,3.1554750227102706,0,1,12.779295095132488,30,12,10,0
2133,3.9142849824892516,1,0,12.779295095132488,15,12,3,1
2134,3.8695681580029997,0,1,12.779295095132488,20,12,5,0
2135,3.712388773272412,0,0,12.779295095132488,26,12,11,1
2136,3.3606668966463826,0,0,12.779295095132488,14,12,5,1
2137,3.093041469512608,0,0,12.779295095132488,22,12,8,1
2138,3.934811181181256,0,0,12.779295095132488,18,12,5,1
2139,3.697967253006055,0,0,12.779295095132488,31,12,7,0
2140,2.820061077637347,0,0,12.779295095132488,16,12,5,0
2141,4.621470808917152,1,0,12.779295095132488,15,12,3,1
2142,4.929388906121709,0,0,12.779295095132488,23,12,5,0
2143,3.4541554351184427,0,0,12.779295095132488,28,12,8,1
2144,4.356919283619997,1,0,12.779295095132488,12,12,7,1
2145,3.7958974043055638,0,0,12.779295095132488,18,12,4,1
2146,4.269293262042643,0,0,12.779295095132488,29,12,8,1
2147,3.717808280216571,0,0,12.779295095132488,14,12,6,1
2148,5.238702819231526,0,0,12.779295095132488,25,12,8,1
2149,4.453235720421489,0,0,12.779295095132488,24,12,6,1
2150,3.2977116431367106,0,0,12.779295095132488,27,12,10,1
2151,3.0174824643999747,0,0,12.779295095132488,16,12,5,0
2152,3.9144352318246516,0,0,12.779295095132488,16,12,8,1
2153,4.324643980350701,0,0,12.779295095132488,11,12,2,1
2154,4.200736603529149,0,0,12.779295095132488,7,12,0,1
2155,4.044071370661548,0,0,12.779295095132488,11,12,1,1
2156,3.399044512131716,0,0,12.779295095132488,27,12,5,0
2157,2.8393609823135595,1,0,12.779295095132488,12,12,3,1
2158,3.24557282323744,1,0,12.779295095132488,12,12,4,1
2159,3.7083446512071907,0,0,12.779295095132488,21,12,5,1
2160,3.553521866080077,0,0,12.779295095132488,7,12,0,0
2161,4.675882912614958,1,0,12.779295095132488,26,12,4,0
2162,4.684427941527833,0,0,12.779295095132488,26,12,9,1
2163,3.7530371074753646,0,0,12.779295095132488,21,12,6,1
2164,3.00318609247071,0,0,12.779295095132488,20,12,7,1
2165,4.692397699174268,0,0,12.779295095132488,20,12,7,1
2166,4.405336559329017,0,0,12.779295095132488,29,12,9,1
2167,3.985548856672957,0,0,12.779295095132488,13,12,5,1
2168,2.8058553371454913,0,0,12.779295095132488,36,12,12,0
2169,1.8590248166243524,0,0,12.779295095132488,15,12,3,1
2170,2.7429775945418724,1,0,12.779295095132488,14,12,2,1
2171,2.844264853003532,0,0,12.779295095132488,14,12,3,1
2172,4.495666612281968,1,0,12.779295095132488,16,12,4,0
2173,3.632088723732315,0,0,12.779295095132488,7,12,2,1
2174,3.4028592454295343,1,0,12.779295095132488,11,12,5,1
2175,3.628569767691477,0,0,12.779295095132488,29,12,7,1
2176,3.354091830194557,0,0,12.779295095132488,3,12,0,0
2177,3.4156529869392944,0,0,12.779295095132488,18,12,4,0
2178,3.783560788154528,0,0,12.779295095132488,34,12,9,1
2179,3.665339802015774,0,0,12.779295095132488,26,12,8,1
2180,3.378582899265927,0,1,12.779295095132488,15,12,7,0
2181,3.282478247094402,0,0,12.779295095132488,23,12,6,1
2182,3.445136497484019,1,0,12.779295095132488,20,12,2,0
2183,2.9184924853686196,0,1,12.779295095132488,19,12,6,0
2184,4.209553042717326,0,0,12.779295095132488,12,12,1,0
2185,3.473334071710405,0,0,12.779295095132488,17,12,6,1
2186,3.3742819601080307,0,0,12.779295095132488,28,12,8,1
2187,3.853233830182818,0,0,12.779295095132488,35,12,9,1
2188,4.408562377321506,0,0,12.779295095132488,35,12,10,0
2189,4.195268622194771,0,0,12.779295095132488,12,12,3,1
2190,4.141269896213942,0,1,12.779295095132488,25,12,6,0
2191,3.2188641545922185,0,0,12.779295095132488,12,12,2,1
2192,3.2204949446310134,0,0,12.779295095132488,25,12,8,1
2193,3.914732104772116,0,0,12.779295095132488,15,12,9,1
2194,2.9438386264374783,0,0,12.779295095132488,25,12,6,1
2195,4.55294764086112,0,0,12.779295095132488,29,12,7,1
2196,3.2920859674790592,0,0,12.779295095132488,7,12,2,1
2197,3.845249992904869,0,0,12.779295095132488,20,12,5,1
2198,3.1352442553934776,1,0,12.779295095132488,22,12,3,1
2199,3.379993912698376,0,0,12.779295095132488,23,12,5,1
2200,2.8913156683215546,0,0,12.779295095132488,20,12,7,1
2201,3.1602675142619647,0,0,12.779295095132488,20,12,5,0
2202,2.7788793821770637,0,0,12.779295095132488,8,12,1,1
2203,4.30928185111636,1,0,12.779295095132488,25,12,4,0
2204,4.068230160871785,0,0,12.779295095132488,18,12,7,1
2205,3.2610050371920964,0,0,12.779295095132488,13,12,6,1
2206,3.7546566122755523,0,0,12.779295095132488,18,12,5,1
2207,3.560848418920538,0,0,12.779295095132488,12,12,2,1
2208,4.123472080405401,0,0,12.779295095132488,29,12,9,0
2209,3.328284792870163,0,0,12.779295095132488,23,12,6,1
2210,3.6031469393611566,1,0,12.779295095132488,16,12,2,1
2211,3.5391968033419823,0,0,12.779295095132488,14,12,6,1
2212,5.01905289550071,0,0,12.779295095132488,31,12,12,1
2213,3.7705800202781217,0,0,12.779295095132488,25,12,4,0
2214,2.7768935663579892,0,0,12.779295095132488,16,12,4,1
2215,3.181116238263822,0,0,12.779295095132488,24,12,4,1
2216,3.605740267488392,0,0,12.779295095132488,26,12,6,0
2217,3.3940295367495876,0,0,12.779295095132488,17,12,6,1
2218,4.179248844315316,0,0,12.779295095132488,31,12,8,1
2219,3.655401298145317,0,0,12.779295095132488,4,12,2,1
2220,2.412658176818953,0,0,12.779295095132488,17,12,5,1
2221,3.3326110191794514,0,0,12.779295095132488,24,12,6,1
2222,3.8024867909690707,0,0,12.779295095132488,6,12,2,0
2223,3.764320753688889,0,1,12.779295095132488,11,12,3,0
2224,3.7398579510765178,0,0,12.779295095132488,22,12,10,1
2225,5.137480119076844,0,1,12.779295095132488,24,12,7,0
2226,3.338910917767954,0,0,12.779295095132488,13,12,5,1
2227,4.398008888494103,0,0,12.779295095132488,9,12,3,1
2228,3.9596565190459514,0,0,12.779295095132488,20,12,6,1
2229,3.009059429123789,1,0,12.779295095132488,12,12,4,1
2230,3.8079012548304503,0,0,12.779295095132488,20,12,5,1
2231,4.42309391096186,0,0,12.779295095132488,17,12,6,1
2232,2.65135068485571,0,0,12.779295095132488,26,12,7,1
2233,3.314689982816445,0,0,12.779295095132488,20,12,4,1
2234,3.249024956677916,0,1,12.779295095132488,14,12,8,0
2235,4.291382804269846,0,0,12.779295095132488,16,12,5,1
2236,4.581093281469041,0,0,12.779295095132488,30,12,9,1
2237,4.114773182975202,1,0,12.779295095132488,14,12,3,1
2238,3.8171469311844977,0,0,12.779295095132488,28,12,8,1
2239,3.4494634248598146,0,0,12.779295095132488,19,12,10,1
2240,4.593940503451561,0,0,12.779295095132488,23,12,8,1
2241,3.417031950177601,0,0,12.779295095132488,27,12,8,1
2242,3.4905271883705558,1,0,12.779295095132488,16,12,3,1
2243,4.073682050791933,1,0,12.779295095132488,13,12,4,0
2244,3.6779217735513074,0,0,12.779295095132488,21,12,4,1
2245,4.39333709828911,0,1,12.779295095132488,21,12,8,0
2246,3.2666313981459982,1,0,12.779295095132488,19,12,2,1
2247,3.8595867667178116,0,0,12.779295095132488,30,12,6,1
2248,3.9295112519173543,0,0,12.779295095132488,25,12,8,0
2249,4.993782689105955,0,0,12.779295095132488,31,12,9,1
2250,3.931052510952071,0,0,12.779295095132488,24,12,4,1
2251,3.5986229172652324,0,0,12.779295095132488,22,12,5,1
2252,4.020484487072679,0,0,12.779295095132488,24,12,7,1
2253,4.606415463156321,0,0,12.779295095132488,7,12,1,1
2254,2.6741863774203627,0,0,12.779295095132488,23,12,4,0
2255,4.048881243032287,0,0,12.779295095132488,18,12,6,1
2256,4.067619956237942,0,0,12.779295095132488,20,12,5,1
2257,3.2378970198596266,0,0,12.779295095132488,19,12,7,1
2258,3.6754571309967354,0,0,12.779295095132488,9,12,1,1
2259,4.056543764423723,1,0,12.779295095132488,18,12,4,1
2260,3.4992533707721254,0,0,12.779295095132488,31,12,10,1
2261,3.121497706794628,1,0,12.779295095132488,21,12,3,1
2262,4.127079900945066,0,1,12.779295095132488,29,12,8,0
2263,3.756426273270853,0,0,12.779295095132488,9,12,3,1
2264,2.6530383471756576,0,0,12.779295095132488,13,12,4,1
2265,3.209013869959317,1,0,12.779295095132488,11,12,5,1
2266,3.169508873025487,0,0,12.779295095132488,18,12,5,1
2267,3.588929399240221,0,0,12.779295095132488,22,12,7,1
2268,3.5385036798010714,0,0,12.779295095132488,26,12,8,1
2269,4.570578490304674,0,1,12.779295095132488,32,12,8,0
2270,4.3521164244869555,1,0,12.779295095132488,21,12,1,0
2271,3.2174042398744103,0,0,12.779295095132488,35,12,11,1
2272,3.2437502356635752,1,0,12.779295095132488,12,12,5,1
2273,3.869222827315029,1,0,12.779295095132488,12,12,6,1
2274,4.9128740371904085,0,0,12.779295095132488,26,12,7,0
2275,3.8290819170209347,0,0,12.779295095132488,33,12,9,1
2276,3.7053967082357744,0,0,12.779295095132488,22,12,7,1
2277,3.528963822902994,0,1,12.779295095132488,24,12,7,0
2278,3.3659251117711055,0,0,12.779295095132488,21,12,4,1
2279,4.061222393435718,0,0,12.779295095132488,11,12,2,0
2280,3.3129565686616362,0,0,12.779295095132488,15,12,5,1
2281,3.70672424936166,0,0,12.779295095132488,32,12,7,1
2282,4.2985961341959324,0,0,12.779295095132488,10,12,1,1
2283,4.011414900593155,0,0,12.779295095132488,18,12,5,0
2284,2.425094987813558,0,1,12.779295095132488,29,12,10,0
2285,3.652072254321383,0,1,12.779295095132488,24,12,7,0
2286,3.4800163236307737,0,1,12.779295095132488,17,12,4,0
2287,2.566691492838757,0,0,12.779295095132488,25,12,4,0
2288,3.362457397244324,0,0,12.779295095132488,15,12,4,1
2289,3.164484526224704,0,0,12.779295095132488,5,12,2,1
2290,2.9930786668393266,0,0,12.779295095132488,11,12,2,1
2291,4.0586892285418115,0,0,12.779295095132488,13,12,6,1
2292,4.242241987432115,0,0,12.779295095132488,5,12,1,1
2293,3.186511200025728,0,1,12.779295095132488,25,12,8,0
2294,2.6922165097814004,0,0,12.779295095132488,8,12,1,1
2295,3.396851316051869,0,0,12.779295095132488,13,12,7,1
2296,3.4688237343794266,0,1,12.779295095132488,19,12,10,0
2297,4.52388753503154,0,0,12.779295095132488,30,12,7,1
2298,3.956379099410621,0,0,12.779295095132488,16,12,6,1
2299,3.809155589061356,0,0,12.779295095132488,8,12,1,1
2300,3.4261332042528854,0,0,12.779295095132488,9,12,2,1
2301,3.6763347749665938,1,0,12.779295095132488,14,12,3,0
2302,3.380288119822024,1,1,12.779295095132488,15,12,2,0
2303,5.053402836954023,0,0,12.779295095132488,25,12,6,1
2304,3.285420145792641,0,0,12.779295095132488,7,12,2,1
2305,3.556557129474691,0,0,12.779295095132488,25,12,7,1
2306,4.604912951791159,0,0,12.779295095132488,19,12,5,1
2307,3.6830793086888294,1,0,12.779295095132488,15,12,2,1
2308,4.52521817865054,0,0,12.779295095132488,22,12,5,1
2309,3.480231356345931,0,0,12.779295095132488,11,12,2,1
2310,3.279767972140851,0,0,12.779295095132488,7,12,3,1
2311,4.411030660970413,0,0,12.779295095132488,36,12,12,1
2312,3.8860594526527628,0,0,12.779295095132488,27,12,9,1
2313,2.704588894182143,0,0,12.779295095132488,22,12,6,1
2314,3.9214507976432937,0,0,12.779295095132488,17,12,5,1
2315,3.4423993907117865,0,0,12.779295095132488,19,12,6,0
2316,3.387516867154371,0,0,12.779295095132488,8,12,3,1
2317,3.70364649682575,0,0,12.779295095132488,28,12,9,1
2318,3.8192253502693614,0,0,12.779295095132488,13,12,4,1
2319,3.209582976090147,0,0,12.779295095132488,23,12,7,1
2320,4.396815223738511,1,1,12.779295095132488,15,12,4,0
2321,4.29333026063837,0,0,12.779295095132488,16,12,9,1
2322,3.9415297754939345,0,0,12.779295095132488,22,12,5,1
2323,4.864678044280506,0,0,12.779295095132488,19,12,5,0
2324,3.180004138486289,0,0,12.779295095132488,8,12,3,1
2325,2.765632776956856,0,0,12.779295095132488,22,12,6,1
2326,3.8887997893848922,0,0,12.779295095132488,15,12,7,1
2327,2.729125754979273,0,0,12.779295095132488,20,12,4,1
2328,3.093459258115117,0,0,12.779295095132488,32,12,11,1
2329,3.9949652536589464,0,0,12.779295095132488,17,12,5,0
